Y       S       R      EC      ESC	I	I2	I3
1	2	4	1	4	20	400	8000
1	2	4	1	4	20	400	8000
1	2	4	1	4	20	400	8000
1	2	4	1	4	20	400	8000
1	2	4	1	4	20	400	8000
0	2	4	1	4	20	400	8000
0	2	4	1	4	21	441	9261
0	2	4	1	4	21	441	9261
0	2	4	1	4	21	441	9261
0	2	4	1	4	21	441	9261
0	2	4	1	4	21	441	9261
0	2	4	1	4	21	441	9261
0	2	4	1	4	21	441	9261
0	2	4	1	4	21	441	9261
0	2	4	1	4	21	441	9261
0	2	4	1	4	21	441	9261
0	2	4	1	4	21	441	9261
0	2	4	1	4	21	441	9261
0	2	4	1	4	21	441	9261
0	2	4	1	4	21	441	9261
0	2	4	1	4	21	441	9261
0	2	4	1	4	21	441	9261
0	2	4	1	4	21	441	9261
0	2	4	1	4	21	441	9261
0	2	4	1	4	21	441	9261
0	2	4	1	4	21	441	9261
0	2	4	1	4	21	441	9261
0	2	4	1	4	21	441	9261
0	2	4	1	4	21	441	9261
1	2	4	1	4	21	441	9261
1	2	4	1	4	21	441	9261
1	2	4	1	4	21	441	9261
1	2	4	1	4	21	441	9261
1	2	4	1	4	21	441	9261
1	2	4	1	4	21	441	9261
1	2	4	1	4	21	441	9261
1	2	4	1	4	21	441	9261
1	2	4	1	4	21	441	9261
1	2	4	1	4	21	441	9261
1	2	4	1	4	21	441	9261
1	2	4	1	4	21	441	9261
1	2	4	1	4	21	441	9261
1	2	4	1	4	21	441	9261
1	2	4	1	4	21	441	9261
0	2	4	1	4	21	441	9261
0	2	4	1	4	22	484	10648
0	2	4	1	4	22	484	10648
0	2	4	1	4	22	484	10648
0	2	4	1	4	22	484	10648
0	2	4	1	4	22	484	10648
0	2	4	1	4	22	484	10648
0	2	4	1	4	22	484	10648
0	2	4	1	4	22	484	10648
0	2	4	1	4	22	484	10648
0	2	4	1	4	22	484	10648
0	2	4	1	4	22	484	10648
0	2	4	1	4	22	484	10648
0	2	4	1	4	22	484	10648
0	2	4	1	4	22	484	10648
0	2	4	1	4	22	484	10648
0	2	4	1	4	22	484	10648
0	2	4	1	4	22	484	10648
0	2	4	1	4	22	484	10648
0	2	4	1	4	22	484	10648
0	2	4	1	4	22	484	10648
0	2	4	1	4	22	484	10648
0	2	4	1	4	22	484	10648
0	2	4	1	4	22	484	10648
0	2	4	1	4	22	484	10648
0	2	4	1	4	22	484	10648
0	2	4	1	4	22	484	10648
0	2	4	1	4	22	484	10648
0	2	4	1	4	22	484	10648
0	2	4	1	4	22	484	10648
1	2	4	1	4	22	484	10648
1	2	4	1	4	22	484	10648
1	2	4	1	4	22	484	10648
1	2	4	1	4	22	484	10648
1	2	4	1	4	22	484	10648
1	2	4	1	4	22	484	10648
1	2	4	1	4	22	484	10648
1	2	4	1	4	22	484	10648
1	2	4	1	4	22	484	10648
1	2	4	1	4	22	484	10648
1	2	4	1	4	22	484	10648
1	2	4	1	4	22	484	10648
1	2	4	1	4	22	484	10648
0	2	4	1	4	22	484	10648
0	2	4	1	4	22	484	10648
0	2	4	1	4	22	484	10648
0	2	4	1	4	22	484	10648
0	2	4	1	4	23	529	12167
0	2	4	1	4	23	529	12167
0	2	4	1	4	23	529	12167
0	2	4	1	4	23	529	12167
0	2	4	1	4	23	529	12167
0	2	4	1	4	23	529	12167
0	2	4	1	4	23	529	12167
0	2	4	1	4	23	529	12167
0	2	4	1	4	23	529	12167
0	2	4	1	4	23	529	12167
0	2	4	1	4	23	529	12167
0	2	4	1	4	23	529	12167
0	2	4	1	4	23	529	12167
0	2	4	1	4	23	529	12167
0	2	4	1	4	23	529	12167
0	2	4	1	4	23	529	12167
0	2	4	1	4	23	529	12167
0	2	4	1	4	23	529	12167
0	2	4	1	4	23	529	12167
0	2	4	1	4	23	529	12167
0	2	4	1	4	23	529	12167
1	2	4	1	4	23	529	12167
1	2	4	1	4	23	529	12167
1	2	4	1	4	23	529	12167
1	2	4	1	4	23	529	12167
1	2	4	1	4	23	529	12167
1	2	4	1	4	23	529	12167
1	2	4	1	4	23	529	12167
1	2	4	1	4	23	529	12167
1	2	4	1	4	23	529	12167
1	2	4	1	4	23	529	12167
1	2	4	1	4	23	529	12167
1	2	4	1	4	23	529	12167
1	2	4	1	4	23	529	12167
1	2	4	1	4	23	529	12167
1	2	4	1	4	23	529	12167
0	2	4	1	4	23	529	12167
0	2	4	1	4	23	529	12167
0	2	4	1	4	23	529	12167
0	2	4	1	4	23	529	12167
0	2	4	1	4	24	576	13824
0	2	4	1	4	24	576	13824
0	2	4	1	4	24	576	13824
0	2	4	1	4	24	576	13824
0	2	4	1	4	24	576	13824
0	2	4	1	4	24	576	13824
0	2	4	1	4	24	576	13824
0	2	4	1	4	24	576	13824
0	2	4	1	4	24	576	13824
0	2	4	1	4	24	576	13824
0	2	4	1	4	24	576	13824
0	2	4	1	4	24	576	13824
0	2	4	1	4	24	576	13824
0	2	4	1	4	24	576	13824
0	2	4	1	4	24	576	13824
0	2	4	1	4	24	576	13824
0	2	4	1	4	24	576	13824
0	2	4	1	4	24	576	13824
0	2	4	1	4	24	576	13824
0	2	4	1	4	24	576	13824
0	2	4	1	4	24	576	13824
0	2	4	1	4	24	576	13824
0	2	4	1	4	24	576	13824
1	2	4	1	4	24	576	13824
1	2	4	1	4	24	576	13824
1	2	4	1	4	24	576	13824
1	2	4	1	4	24	576	13824
1	2	4	1	4	24	576	13824
1	2	4	1	4	24	576	13824
1	2	4	1	4	24	576	13824
1	2	4	1	4	24	576	13824
1	2	4	1	4	24	576	13824
1	2	4	1	4	24	576	13824
1	2	4	1	4	24	576	13824
1	2	4	1	4	24	576	13824
1	2	4	1	4	24	576	13824
1	2	4	1	4	24	576	13824
1	2	4	1	4	24	576	13824
1	2	4	1	4	24	576	13824
1	2	4	1	4	24	576	13824
1	2	4	1	4	24	576	13824
1	2	4	1	4	24	576	13824
1	2	4	1	4	24	576	13824
1	2	4	1	4	24	576	13824
1	2	4	1	4	24	576	13824
1	2	4	1	4	24	576	13824
1	2	4	1	4	24	576	13824
0	2	4	1	4	24	576	13824
0	2	4	1	4	25	625	15625
0	2	4	1	4	25	625	15625
0	2	4	1	4	25	625	15625
0	2	4	1	4	25	625	15625
0	2	4	1	4	25	625	15625
0	2	4	1	4	25	625	15625
0	2	4	1	4	25	625	15625
0	2	4	1	4	25	625	15625
0	2	4	1	4	25	625	15625
0	2	4	1	4	25	625	15625
0	2	4	1	4	25	625	15625
0	2	4	1	4	25	625	15625
0	2	4	1	4	25	625	15625
0	2	4	1	4	25	625	15625
0	2	4	1	4	25	625	15625
0	2	4	1	4	25	625	15625
0	2	4	1	4	25	625	15625
0	2	4	1	4	25	625	15625
0	2	4	1	4	25	625	15625
0	2	4	1	4	25	625	15625
0	2	4	1	4	25	625	15625
0	2	4	1	4	25	625	15625
0	2	4	1	4	25	625	15625
0	2	4	1	4	25	625	15625
0	2	4	1	4	25	625	15625
0	2	4	1	4	25	625	15625
1	2	4	1	4	25	625	15625
1	2	4	1	4	25	625	15625
1	2	4	1	4	25	625	15625
1	2	4	1	4	25	625	15625
1	2	4	1	4	25	625	15625
1	2	4	1	4	25	625	15625
1	2	4	1	4	25	625	15625
1	2	4	1	4	25	625	15625
0	2	4	1	4	25	625	15625
1	2	4	1	4	25	625	15625
0	2	4	1	4	25	625	15625
0	2	4	1	4	26	676	17576
0	2	4	1	4	26	676	17576
0	2	4	1	4	26	676	17576
0	2	4	1	4	26	676	17576
0	2	4	1	4	26	676	17576
0	2	4	1	4	26	676	17576
0	2	4	1	4	26	676	17576
0	2	4	1	4	26	676	17576
0	2	4	1	4	26	676	17576
0	2	4	1	4	26	676	17576
0	2	4	1	4	26	676	17576
0	2	4	1	4	26	676	17576
0	2	4	1	4	26	676	17576
0	2	4	1	4	26	676	17576
0	2	4	1	4	26	676	17576
0	2	4	1	4	26	676	17576
1	2	4	1	4	26	676	17576
1	2	4	1	4	26	676	17576
1	2	4	1	4	26	676	17576
1	2	4	1	4	26	676	17576
1	2	4	1	4	26	676	17576
1	2	4	1	4	26	676	17576
1	2	4	1	4	26	676	17576
1	2	4	1	4	26	676	17576
1	2	4	1	4	26	676	17576
1	2	4	1	4	26	676	17576
1	2	4	1	4	26	676	17576
1	2	4	1	4	26	676	17576
1	2	4	1	4	26	676	17576
1	2	4	1	4	26	676	17576
0	2	4	1	4	26	676	17576
0	2	4	1	4	27	729	19683
0	2	4	1	4	27	729	19683
0	2	4	1	4	27	729	19683
0	2	4	1	4	27	729	19683
0	2	4	1	4	27	729	19683
0	2	4	1	4	27	729	19683
0	2	4	1	4	27	729	19683
0	2	4	1	4	27	729	19683
0	2	4	1	4	27	729	19683
0	2	4	1	4	27	729	19683
0	2	4	1	4	27	729	19683
0	2	4	1	4	27	729	19683
0	2	4	1	4	27	729	19683
0	2	4	1	4	27	729	19683
0	2	4	1	4	27	729	19683
0	2	4	1	4	27	729	19683
0	2	4	1	4	27	729	19683
0	2	4	1	4	27	729	19683
0	2	4	1	4	27	729	19683
0	2	4	1	4	27	729	19683
0	2	4	1	4	27	729	19683
0	2	4	1	4	27	729	19683
0	2	4	1	4	27	729	19683
0	2	4	1	4	27	729	19683
0	2	4	1	4	27	729	19683
1	2	4	1	4	27	729	19683
1	2	4	1	4	27	729	19683
1	2	4	1	4	27	729	19683
1	2	4	1	4	27	729	19683
1	2	4	1	4	27	729	19683
1	2	4	1	4	27	729	19683
1	2	4	1	4	27	729	19683
1	2	4	1	4	27	729	19683
1	2	4	1	4	27	729	19683
1	2	4	1	4	27	729	19683
1	2	4	1	4	27	729	19683
1	2	4	1	4	27	729	19683
0	2	4	1	4	27	729	19683
0	2	4	1	4	28	784	21952
0	2	4	1	4	28	784	21952
0	2	4	1	4	28	784	21952
0	2	4	1	4	28	784	21952
0	2	4	1	4	28	784	21952
0	2	4	1	4	28	784	21952
0	2	4	1	4	28	784	21952
0	2	4	1	4	28	784	21952
0	2	4	1	4	28	784	21952
0	2	4	1	4	28	784	21952
0	2	4	1	4	28	784	21952
1	2	4	1	4	28	784	21952
1	2	4	1	4	28	784	21952
1	2	4	1	4	28	784	21952
1	2	4	1	4	28	784	21952
1	2	4	1	4	28	784	21952
1	2	4	1	4	28	784	21952
1	2	4	1	4	28	784	21952
1	2	4	1	4	28	784	21952
1	2	4	1	4	28	784	21952
1	2	4	1	4	28	784	21952
0	2	4	1	4	28	784	21952
0	2	4	1	4	29	841	24389
0	2	4	1	4	29	841	24389
0	2	4	1	4	29	841	24389
0	2	4	1	4	29	841	24389
0	2	4	1	4	29	841	24389
0	2	4	1	4	29	841	24389
0	2	4	1	4	29	841	24389
0	2	4	1	4	29	841	24389
0	2	4	1	4	29	841	24389
0	2	4	1	4	29	841	24389
0	2	4	1	4	29	841	24389
0	2	4	1	4	29	841	24389
0	2	4	1	4	29	841	24389
0	2	4	1	4	29	841	24389
0	2	4	1	4	29	841	24389
0	2	4	1	4	29	841	24389
0	2	4	1	4	29	841	24389
0	2	4	1	4	29	841	24389
0	2	4	1	4	29	841	24389
0	2	4	1	4	29	841	24389
0	2	4	1	4	29	841	24389
1	2	4	1	4	29	841	24389
1	2	4	1	4	29	841	24389
1	2	4	1	4	29	841	24389
1	2	4	1	4	29	841	24389
0	2	4	1	4	29	841	24389
1	2	4	1	4	29	841	24389
1	2	4	1	4	29	841	24389
1	2	4	1	4	29	841	24389
1	2	4	1	4	29	841	24389
1	2	4	1	4	29	841	24389
1	2	4	1	4	29	841	24389
0	2	4	1	4	30	900	27000
0	2	4	1	4	30	900	27000
0	2	4	1	4	30	900	27000
0	2	4	1	4	30	900	27000
0	2	4	1	4	30	900	27000
0	2	4	1	4	30	900	27000
0	2	4	1	4	30	900	27000
0	2	4	1	4	30	900	27000
0	2	4	1	4	30	900	27000
0	2	4	1	4	30	900	27000
0	2	4	1	4	30	900	27000
0	2	4	1	4	30	900	27000
1	2	4	1	4	30	900	27000
1	2	4	1	4	30	900	27000
1	2	4	1	4	30	900	27000
1	2	4	1	4	30	900	27000
1	2	4	1	4	30	900	27000
1	2	4	1	4	30	900	27000
1	2	4	1	4	30	900	27000
1	2	4	1	4	30	900	27000
1	2	4	1	4	30	900	27000
1	2	4	1	4	30	900	27000
1	2	4	1	4	30	900	27000
1	2	4	1	4	30	900	27000
1	2	4	1	4	30	900	27000
1	2	4	1	4	30	900	27000
1	2	4	1	4	30	900	27000
1	2	4	1	4	30	900	27000
1	2	4	1	4	30	900	27000
1	2	4	1	4	30	900	27000
0	2	4	1	4	30	900	27000
0	2	4	1	4	30	900	27000
0	2	4	1	4	30	900	27000
0	2	4	1	4	31	961	29791
0	2	4	1	4	31	961	29791
0	2	4	1	4	31	961	29791
0	2	4	1	4	31	961	29791
0	2	4	1	4	31	961	29791
0	2	4	1	4	31	961	29791
0	2	4	1	4	31	961	29791
0	2	4	1	4	31	961	29791
1	2	4	1	4	31	961	29791
1	2	4	1	4	31	961	29791
1	2	4	1	4	31	961	29791
1	2	4	1	4	31	961	29791
1	2	4	1	4	31	961	29791
1	2	4	1	4	31	961	29791
1	2	4	1	4	31	961	29791
1	2	4	1	4	31	961	29791
1	2	4	1	4	31	961	29791
0	2	4	1	4	32	1024	32768
0	2	4	1	4	32	1024	32768
0	2	4	1	4	32	1024	32768
0	2	4	1	4	32	1024	32768
0	2	4	1	4	32	1024	32768
0	2	4	1	4	32	1024	32768
0	2	4	1	4	32	1024	32768
0	2	4	1	4	32	1024	32768
0	2	4	1	4	32	1024	32768
0	2	4	1	4	32	1024	32768
0	2	4	1	4	32	1024	32768
0	2	4	1	4	32	1024	32768
0	2	4	1	4	32	1024	32768
0	2	4	1	4	32	1024	32768
0	2	4	1	4	32	1024	32768
1	2	4	1	4	32	1024	32768
1	2	4	1	4	32	1024	32768
1	2	4	1	4	32	1024	32768
1	2	4	1	4	32	1024	32768
1	2	4	1	4	32	1024	32768
1	2	4	1	4	32	1024	32768
0	2	4	1	4	32	1024	32768
0	2	4	1	4	32	1024	32768
0	2	4	1	4	33	1089	35937
0	2	4	1	4	33	1089	35937
0	2	4	1	4	33	1089	35937
0	2	4	1	4	33	1089	35937
0	2	4	1	4	33	1089	35937
0	2	4	1	4	33	1089	35937
0	2	4	1	4	33	1089	35937
0	2	4	1	4	33	1089	35937
0	2	4	1	4	33	1089	35937
0	2	4	1	4	33	1089	35937
1	2	4	1	4	33	1089	35937
1	2	4	1	4	33	1089	35937
1	2	4	1	4	33	1089	35937
0	2	4	1	4	33	1089	35937
1	2	4	1	4	33	1089	35937
1	2	4	1	4	33	1089	35937
1	2	4	1	4	33	1089	35937
1	2	4	1	4	33	1089	35937
1	2	4	1	4	33	1089	35937
1	2	4	1	4	33	1089	35937
1	2	4	1	4	33	1089	35937
0	2	4	1	4	33	1089	35937
0	2	4	1	4	33	1089	35937
0	2	4	1	4	33	1089	35937
0	2	4	1	4	34	1156	39304
0	2	4	1	4	34	1156	39304
0	2	4	1	4	34	1156	39304
0	2	4	1	4	34	1156	39304
0	2	4	1	4	34	1156	39304
0	2	4	1	4	34	1156	39304
0	2	4	1	4	34	1156	39304
0	2	4	1	4	34	1156	39304
0	2	4	1	4	34	1156	39304
1	2	4	1	4	34	1156	39304
1	2	4	1	4	34	1156	39304
1	2	4	1	4	34	1156	39304
0	2	4	1	4	34	1156	39304
0	2	4	1	4	34	1156	39304
0	2	4	1	4	34	1156	39304
0	2	4	1	4	34	1156	39304
0	2	4	1	4	35	1225	42875
0	2	4	1	4	35	1225	42875
0	2	4	1	4	35	1225	42875
0	2	4	1	4	35	1225	42875
0	2	4	1	4	35	1225	42875
0	2	4	1	4	35	1225	42875
0	2	4	1	4	35	1225	42875
0	2	4	1	4	35	1225	42875
0	2	4	1	4	35	1225	42875
0	2	4	1	4	35	1225	42875
0	2	4	1	4	35	1225	42875
0	2	4	1	4	35	1225	42875
0	2	4	1	4	35	1225	42875
0	2	4	1	4	35	1225	42875
0	2	4	1	4	35	1225	42875
1	2	4	1	4	35	1225	42875
1	2	4	1	4	35	1225	42875
0	2	4	1	4	36	1296	46656
0	2	4	1	4	36	1296	46656
0	2	4	1	4	36	1296	46656
0	2	4	1	4	36	1296	46656
0	2	4	1	4	36	1296	46656
0	2	4	1	4	36	1296	46656
0	2	4	1	4	36	1296	46656
0	2	4	1	4	36	1296	46656
0	2	4	1	4	36	1296	46656
0	2	4	1	4	36	1296	46656
0	2	4	1	4	36	1296	46656
0	2	4	1	4	36	1296	46656
1	2	4	1	4	36	1296	46656
1	2	4	1	4	36	1296	46656
1	2	4	1	4	36	1296	46656
1	2	4	1	4	36	1296	46656
1	2	4	1	4	36	1296	46656
1	2	4	1	4	36	1296	46656
0	2	4	1	4	36	1296	46656
0	2	4	1	4	37	1369	50653
0	2	4	1	4	37	1369	50653
0	2	4	1	4	37	1369	50653
0	2	4	1	4	37	1369	50653
0	2	4	1	4	37	1369	50653
0	2	4	1	4	37	1369	50653
1	2	4	1	4	37	1369	50653
1	2	4	1	4	37	1369	50653
1	2	4	1	4	37	1369	50653
0	2	4	1	4	37	1369	50653
0	2	4	1	4	37	1369	50653
0	2	4	1	4	37	1369	50653
0	2	4	1	4	37	1369	50653
0	2	4	1	4	38	1444	54872
0	2	4	1	4	38	1444	54872
0	2	4	1	4	38	1444	54872
0	2	4	1	4	38	1444	54872
0	2	4	1	4	38	1444	54872
0	2	4	1	4	38	1444	54872
1	2	4	1	4	38	1444	54872
1	2	4	1	4	38	1444	54872
1	2	4	1	4	38	1444	54872
1	2	4	1	4	38	1444	54872
1	2	4	1	4	38	1444	54872
1	2	4	1	4	38	1444	54872
0	2	4	1	4	38	1444	54872
0	2	4	1	4	39	1521	59319
0	2	4	1	4	39	1521	59319
0	2	4	1	4	39	1521	59319
0	2	4	1	4	39	1521	59319
0	2	4	1	4	39	1521	59319
0	2	4	1	4	39	1521	59319
0	2	4	1	4	39	1521	59319
0	2	4	1	4	39	1521	59319
0	2	4	1	4	39	1521	59319
0	2	4	1	4	39	1521	59319
1	2	4	1	4	39	1521	59319
1	2	4	1	4	39	1521	59319
0	2	4	1	4	39	1521	59319
0	2	4	1	4	39	1521	59319
0	2	4	1	4	40	1600	64000
0	2	4	1	4	40	1600	64000
0	2	4	1	4	40	1600	64000
0	2	4	1	4	40	1600	64000
0	2	4	1	4	40	1600	64000
0	2	4	1	4	40	1600	64000
1	2	4	1	4	40	1600	64000
1	2	4	1	4	40	1600	64000
1	2	4	1	4	40	1600	64000
1	2	4	1	4	40	1600	64000
1	2	4	1	4	40	1600	64000
1	2	4	1	4	40	1600	64000
0	2	4	1	4	40	1600	64000
1	2	4	1	4	40	1600	64000
0	2	4	1	4	40	1600	64000
1	2	4	1	4	40	1600	64000
1	2	4	1	4	40	1600	64000
0	2	4	1	4	40	1600	64000
0	2	4	1	4	40	1600	64000
0	2	4	1	4	41	1681	68921
1	2	4	1	4	41	1681	68921
1	2	4	1	4	41	1681	68921
1	2	4	1	4	41	1681	68921
0	2	4	1	4	41	1681	68921
0	2	4	1	4	42	1764	74088
0	2	4	1	4	42	1764	74088
0	2	4	1	4	42	1764	74088
0	2	4	1	4	42	1764	74088
0	2	4	1	4	42	1764	74088
0	2	4	1	4	42	1764	74088
1	2	4	1	4	42	1764	74088
1	2	4	1	4	42	1764	74088
1	2	4	1	4	42	1764	74088
0	2	4	1	4	43	1849	79507
0	2	4	1	4	43	1849	79507
0	2	4	1	4	43	1849	79507
0	2	4	1	4	43	1849	79507
0	2	4	1	4	43	1849	79507
0	2	4	1	4	43	1849	79507
0	2	4	1	4	43	1849	79507
0	2	4	1	4	43	1849	79507
0	2	4	1	4	43	1849	79507
0	2	4	1	4	43	1849	79507
1	2	4	1	4	43	1849	79507
1	2	4	1	4	43	1849	79507
1	2	4	1	4	43	1849	79507
0	2	4	1	4	43	1849	79507
0	2	4	1	4	44	1936	85184
0	2	4	1	4	44	1936	85184
0	2	4	1	4	44	1936	85184
0	2	4	1	4	44	1936	85184
0	2	4	1	4	44	1936	85184
1	2	4	1	4	44	1936	85184
0	2	4	1	4	44	1936	85184
0	2	4	1	4	44	1936	85184
0	2	4	1	4	45	2025	91125
1	2	4	1	4	45	2025	91125
0	2	4	1	4	45	2025	91125
0	2	4	1	4	45	2025	91125
0	2	4	1	4	46	2116	97336
0	2	4	1	4	46	2116	97336
0	2	4	1	4	46	2116	97336
0	2	4	1	4	46	2116	97336
0	2	4	1	4	46	2116	97336
0	2	4	1	4	46	2116	97336
0	2	4	1	4	46	2116	97336
0	2	4	1	4	46	2116	97336
0	2	4	1	4	46	2116	97336
0	2	4	1	4	46	2116	97336
0	2	4	1	4	46	2116	97336
1	2	4	1	4	46	2116	97336
0	2	4	1	4	47	2209	103823
0	2	4	1	4	47	2209	103823
0	2	4	1	4	47	2209	103823
1	2	4	1	4	47	2209	103823
0	2	4	1	4	47	2209	103823
0	2	4	1	4	48	2304	110592
0	2	4	1	4	48	2304	110592
1	2	4	1	4	48	2304	110592
0	2	4	1	4	49	2401	117649
0	2	4	1	4	49	2401	117649
0	2	4	1	4	49	2401	117649
0	2	4	1	4	49	2401	117649
0	2	4	1	4	49	2401	117649
0	2	4	1	4	49	2401	117649
0	2	4	1	4	49	2401	117649
1	2	4	1	4	49	2401	117649
1	2	4	1	4	49	2401	117649
1	2	4	1	4	49	2401	117649
1	2	4	1	4	49	2401	117649
0	2	4	1	4	50	2500	125000
0	2	4	1	4	50	2500	125000
0	2	4	1	4	50	2500	125000
1	2	4	1	4	50	2500	125000
0	2	4	1	4	50	2500	125000
0	2	4	1	4	51	2601	132651
0	2	4	1	4	51	2601	132651
0	2	4	1	4	51	2601	132651
1	2	4	1	4	51	2601	132651
0	2	4	1	4	51	2601	132651
0	2	4	1	4	52	2704	140608
0	2	4	1	4	52	2704	140608
0	2	4	1	4	52	2704	140608
0	2	4	1	4	52	2704	140608
0	2	4	1	4	52	2704	140608
0	2	4	1	4	52	2704	140608
0	2	4	1	4	52	2704	140608
1	2	4	1	4	52	2704	140608
0	2	4	1	4	52	2704	140608
0	2	4	1	4	53	2809	148877
0	2	4	1	4	53	2809	148877
0	2	4	1	4	53	2809	148877
0	2	4	1	4	53	2809	148877
1	2	4	1	4	53	2809	148877
1	2	4	1	4	53	2809	148877
0	2	4	1	4	53	2809	148877
0	2	4	1	4	54	2916	157464
0	2	4	1	4	54	2916	157464
0	2	4	1	4	54	2916	157464
1	2	4	1	4	54	2916	157464
0	2	4	1	4	54	2916	157464
0	2	4	1	4	55	3025	166375
0	2	4	1	4	55	3025	166375
0	2	4	1	4	55	3025	166375
1	2	4	1	4	55	3025	166375
1	2	4	1	4	55	3025	166375
0	2	4	1	4	56	3136	175616
0	2	4	1	4	56	3136	175616
0	2	4	1	4	56	3136	175616
0	2	4	1	4	56	3136	175616
0	2	4	1	4	57	3249	185193
0	2	4	1	4	57	3249	185193
0	2	4	1	4	57	3249	185193
0	2	4	1	4	57	3249	185193
0	2	4	1	4	58	3364	195112
0	2	4	1	4	59	3481	205379
0	2	4	1	4	59	3481	205379
0	2	4	1	4	60	3600	216000
0	1	5	1	4	14	196	2744
0	1	5	1	4	15	225	3375
0	1	5	1	4	15	225	3375
0	1	5	1	4	15	225	3375
0	1	5	1	4	16	256	4096
0	1	5	1	4	16	256	4096
0	1	5	1	4	16	256	4096
0	1	5	1	4	17	289	4913
1	1	5	1	4	17	289	4913
0	1	5	1	4	18	324	5832
0	1	5	1	4	18	324	5832
0	1	5	1	4	18	324	5832
0	1	5	1	4	18	324	5832
0	1	5	1	4	19	361	6859
0	1	5	1	4	19	361	6859
0	1	5	1	4	20	400	8000
1	1	5	1	4	20	400	8000
0	1	5	1	4	21	441	9261
1	1	5	1	4	21	441	9261
0	1	5	1	4	22	484	10648
0	1	5	1	4	22	484	10648
0	1	5	1	4	24	576	13824
0	1	5	1	4	24	576	13824
0	1	5	1	4	24	576	13824
0	1	5	1	4	24	576	13824
0	1	5	1	4	25	625	15625
0	1	5	1	4	25	625	15625
0	1	5	1	4	25	625	15625
1	1	5	1	4	25	625	15625
0	1	5	1	4	26	676	17576
1	1	5	1	4	26	676	17576
0	1	5	1	4	27	729	19683
0	1	5	1	4	29	841	24389
0	1	5	1	4	30	900	27000
0	1	5	1	4	31	961	29791
1	1	5	1	4	33	1089	35937
0	1	5	1	4	34	1156	39304
1	1	5	1	4	35	1225	42875
1	1	5	1	4	37	1369	50653
0	2	5	1	4	12	144	1728
1	2	5	1	4	13	169	2197
0	2	5	1	4	16	256	4096
0	2	5	1	4	16	256	4096
1	2	5	1	4	18	324	5832
0	2	5	1	4	19	361	6859
0	2	5	1	4	19	361	6859
0	2	5	1	4	21	441	9261
0	2	5	1	4	27	729	19683
0	2	5	1	4	27	729	19683
0	2	5	1	4	29	841	24389
0	2	5	1	4	34	1156	39304
0	1	1	2	4	15	225	3375
1	1	1	2	4	17	289	4913
0	1	1	2	4	18	324	5832
0	1	1	2	4	19	361	6859
1	1	1	2	4	19	361	6859
0	1	1	2	4	20	400	8000
0	1	1	2	4	20	400	8000
0	1	1	2	4	20	400	8000
0	1	1	2	4	20	400	8000
0	1	1	2	4	20	400	8000
0	1	1	2	4	20	400	8000
0	1	1	2	4	20	400	8000
0	1	1	2	4	20	400	8000
0	1	1	2	4	20	400	8000
0	1	1	2	4	20	400	8000
0	1	1	2	4	20	400	8000
0	1	1	2	4	21	441	9261
0	1	1	2	4	21	441	9261
0	1	1	2	4	21	441	9261
0	1	1	2	4	21	441	9261
0	1	1	2	4	21	441	9261
0	1	1	2	4	21	441	9261
0	1	1	2	4	21	441	9261
0	1	1	2	4	21	441	9261
0	1	1	2	4	21	441	9261
0	1	1	2	4	21	441	9261
1	1	1	2	4	21	441	9261
1	1	1	2	4	21	441	9261
1	1	1	2	4	21	441	9261
1	1	1	2	4	21	441	9261
0	1	1	2	4	22	484	10648
0	1	1	2	4	22	484	10648
0	1	1	2	4	22	484	10648
0	1	1	2	4	22	484	10648
0	1	1	2	4	22	484	10648
0	1	1	2	4	22	484	10648
0	1	1	2	4	22	484	10648
1	1	1	2	4	22	484	10648
1	1	1	2	4	22	484	10648
1	1	1	2	4	22	484	10648
0	1	1	2	4	22	484	10648
0	1	1	2	4	23	529	12167
0	1	1	2	4	23	529	12167
0	1	1	2	4	23	529	12167
0	1	1	2	4	23	529	12167
0	1	1	2	4	23	529	12167
0	1	1	2	4	23	529	12167
0	1	1	2	4	23	529	12167
0	1	1	2	4	23	529	12167
0	1	1	2	4	23	529	12167
0	1	1	2	4	23	529	12167
0	1	1	2	4	23	529	12167
0	1	1	2	4	23	529	12167
0	1	1	2	4	23	529	12167
1	1	1	2	4	23	529	12167
1	1	1	2	4	23	529	12167
1	1	1	2	4	23	529	12167
0	1	1	2	4	24	576	13824
0	1	1	2	4	24	576	13824
0	1	1	2	4	24	576	13824
0	1	1	2	4	24	576	13824
0	1	1	2	4	24	576	13824
0	1	1	2	4	24	576	13824
0	1	1	2	4	24	576	13824
0	1	1	2	4	24	576	13824
0	1	1	2	4	24	576	13824
0	1	1	2	4	24	576	13824
0	1	1	2	4	24	576	13824
0	1	1	2	4	24	576	13824
0	1	1	2	4	24	576	13824
0	1	1	2	4	24	576	13824
0	1	1	2	4	24	576	13824
0	1	1	2	4	24	576	13824
0	1	1	2	4	24	576	13824
0	1	1	2	4	24	576	13824
0	1	1	2	4	24	576	13824
0	1	1	2	4	24	576	13824
1	1	1	2	4	24	576	13824
1	1	1	2	4	24	576	13824
1	1	1	2	4	24	576	13824
1	1	1	2	4	24	576	13824
1	1	1	2	4	24	576	13824
1	1	1	2	4	24	576	13824
1	1	1	2	4	24	576	13824
1	1	1	2	4	24	576	13824
1	1	1	2	4	24	576	13824
1	1	1	2	4	24	576	13824
0	1	1	2	4	24	576	13824
